"embedder","dataset","length","metric_test","metric"
"ChemGPT-4.7M","Tox21","1024","0.6314557002630397","0.7879074374212137"
"ChemGPT-4.7M","Tox21","1024","0.556070650410273","0.7673713235294117"
"ChemGPT-4.7M","Tox21","1024","0.680147912313866","0.6642390040228022"
"ChemGPT-4.7M","Tox21","1024","0.6661037367289266","0.677699816961562"
"ChemGPT-4.7M","Tox21","1024","0.6085032894736843","0.7597845601436266"
"ChemGPT-4.7M","Tox21","1024","0.7571342242998121","0.8143176733780763"
"ChemGPT-4.7M","Tox21","1024","0.6284700574241182","0.739673986258925"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.76298019969538","0.9284940411700975"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.8343220338983051","0.8966302996823643"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.7833489247064477","0.8402004008016031"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.7229052293663347","0.7497687551725817"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.6761771461383865","0.8259543178973718"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.7436538996172024","0.7407257338375651"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.7665615873163043","0.8268382352941176"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.6771797167777668","0.7172980496082056"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.8110469370982087","0.8143685173886517"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.6635142543859649","0.7541113105924596"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.767941687642335","0.8337951275578268"
"DenoisingPretrainingPQCMv4","Tox21","1024","0.6864684167350287","0.7941802505725447"
"FRAD_QM9","Tox21","1024","0.7762396344559146","0.9112770267087474"
"FRAD_QM9","Tox21","1024","0.8394809322033898","0.9015329374395802"
"FRAD_QM9","Tox21","1024","0.7434656810874088","0.8481362725450902"
"FRAD_QM9","Tox21","1024","0.7353912719828789","0.7867192444379534"
"FRAD_QM9","Tox21","1024","0.6406773375442626","0.7885414804219562"
"FRAD_QM9","Tox21","1024","0.6391330382156071","0.7088960922024131"
"FRAD_QM9","Tox21","1024","0.7176533308608781","0.8344669117647059"
"FRAD_QM9","Tox21","1024","0.7225041178876618","0.7090236601780711"
"FRAD_QM9","Tox21","1024","0.7786446898818973","0.7913361805979255"
"FRAD_QM9","Tox21","1024","0.6634484649122807","0.6998204667863556"
"FRAD_QM9","Tox21","1024","0.8000194774062088","0.8301623463251442"
"FRAD_QM9","Tox21","1024","0.7119647251845775","0.8082177017378419"
"MolR_gat","Tox21","1024","0.7730834320528008","0.8967685712939846"
"MolR_gat","Tox21","1024","0.8595338983050848","0.8946968650738849"
"MolR_gat","Tox21","1024","0.7581650231825827","0.8656513026052104"
"MolR_gat","Tox21","1024","0.7452661207778914","0.7524950099800399"
"MolR_gat","Tox21","1024","0.6933498420901522","0.8032808868228142"
"MolR_gat","Tox21","1024","0.7402857081756163","0.8043850171078696"
"MolR_gat","Tox21","1024","0.6387047424783274","0.8457720588235293"
"MolR_gat","Tox21","1024","0.7200610221205186","0.7370307525118683"
"MolR_gat","Tox21","1024","0.6481462717150223","0.7544234289200732"
"MolR_gat","Tox21","1024","0.6460361842105263","0.7750448833034111"
"MolR_gat","Tox21","1024","0.8036452714850773","0.8455554871415963"
"MolR_gat","Tox21","1024","0.6914971287940936","0.7840765189276573"
"MolR_gcn","Tox21","1024","0.8102893890675242","0"
"MolR_gcn","Tox21","1024","0.7872139830508474","0.8757768264051926"
"MolR_gcn","Tox21","1024","0.8041263463534079","0.8595390781563126"
"MolR_gcn","Tox21","1024","0.6926118916907044","0.732827028869091"
"MolR_gcn","Tox21","1024","0.6574552588764475","0.8196517968889685"
"MolR_gcn","Tox21","1024","0.7514488569534441","0.7819647037637313"
"MolR_gcn","Tox21","1024","0.6485791108432618","0.8084558823529412"
"MolR_gcn","Tox21","1024","0.6527708685702915","0.7303197269832796"
"MolR_gcn","Tox21","1024","0.6999076794902106","0.7467205613178768"
"MolR_gcn","Tox21","1024","0.6344133771929824","0.7523518850987434"
"MolR_gcn","Tox21","1024","0.7895715969475409","0.8456581080803727"
"MolR_gcn","Tox21","1024","0.7168047579983593","0.7962818267546814"
"MolR_tag","Tox21","1024","0.8221188018277203","0.9061660935512742"
"MolR_tag","Tox21","1024","0.890550847457627","0.8993232978870321"
"MolR_tag","Tox21","1024","0.7815827544077578","0.8787174348697395"
"MolR_tag","Tox21","1024","0.6336303154368661","0.7281534491991626"
"MolR_tag","Tox21","1024","0.71150349315724","0.8135727695333452"
"MolR_tag","Tox21","1024","0.7460169799619342","0.7590941833243292"
"MolR_tag","Tox21","1024","0.7720782532103287","0.8118566176470587"
"MolR_tag","Tox21","1024","0.692059386020186","0.7458199081047072"
"MolR_tag","Tox21","1024","0.6744350998074781","0.7750915192190361"
"MolR_tag","Tox21","1024","0.5648574561403509","0.7729982046678635"
"MolR_tag","Tox21","1024","0.7984013544288626","0.8501323810110215"
"MolR_tag","Tox21","1024","0.6713166529942576","0.7773137545466793"
"MoleOOD_OGB_GIN","Tox21","1024","0.7553985445929937","0.8877949974092044"
"MoleOOD_OGB_GIN","Tox21","1024","0.8136970338983049","0.8703908299958569"
"MoleOOD_OGB_GIN","Tox21","1024","0.7222793053915479","0.7840681362725451"
"MoleOOD_OGB_GIN","Tox21","1024","0.6321415278682423","0.6732875711990652"
"MoleOOD_OGB_GIN","Tox21","1024","0.6208847736625515","0.7348136062935813"
"MoleOOD_OGB_GIN","Tox21","1024","0.6251791022433225","0.7468485503331532"
"MoleOOD_OGB_GIN","Tox21","1024","0.6082471837188819","0.7201286764705883"
"MoleOOD_OGB_GIN","Tox21","1024","0.6041079384030335","0.6255171493393834"
"MoleOOD_OGB_GIN","Tox21","1024","0.5504103759246124","0.6727425259304455"
"MoleOOD_OGB_GIN","Tox21","1024","0.5234923245614035","0.6007899461400359"
"MoleOOD_OGB_GIN","Tox21","1024","0.7554911302888648","0.7376187837366337"
"MoleOOD_OGB_GIN","Tox21","1024","0.6302830188679245","0.7027078000808299"
"MoleOOD_OGB_GCN","Tox21","1024","0.7772634963614825","0.8616515144377974"
"MoleOOD_OGB_GCN","Tox21","1024","0.8322139830508474","0.8127330479215578"
"MoleOOD_OGB_GCN","Tox21","1024","0.7232761308857433","0.7839278557114229"
"MoleOOD_OGB_GCN","Tox21","1024","0.6321764213268819","0.7248916800545251"
"MoleOOD_OGB_GCN","Tox21","1024","0.6222186333620442","0.7726287323440014"
"MoleOOD_OGB_GCN","Tox21","1024","0.5924595282393448","0"
"MoleOOD_OGB_GCN","Tox21","1024","0.7210375040563721","0.6810661764705883"
"MoleOOD_OGB_GCN","Tox21","1024","0.6084027017764955","0.6063564088387257"
"MoleOOD_OGB_GCN","Tox21","1024","0.6003647785996555","0.6413209273947529"
"MoleOOD_OGB_GCN","Tox21","1024","0.6397313596491228","0.6158348294434471"
"MoleOOD_OGB_GCN","Tox21","1024","0.7319983818770227","0.7745623216961188"
"MoleOOD_OGB_GCN","Tox21","1024","0.6587489745693191","0.71946652296915"
"MoleOOD_OGB_SAGE","Tox21","1024","0.7923337282112032","0.9157755899948183"
"MoleOOD_OGB_SAGE","Tox21","1024","0.8288347457627119","0.8375914928877227"
"MoleOOD_OGB_SAGE","Tox21","1024","0.7420164501766171","0.8050501002004007"
"MoleOOD_OGB_SAGE","Tox21","1024","0.5890829999069507","0.6249939146098048"
"MoleOOD_OGB_SAGE","Tox21","1024","0.5825318212269117","0.7313047559449312"
"MoleOOD_OGB_SAGE","Tox21","1024","0.6722482410555806","0.7255087340176481"
"MoleOOD_OGB_SAGE","Tox21","1024","0.6177506837884196","0.7899816176470588"
"MoleOOD_OGB_SAGE","Tox21","1024","0.6116859571739683","0.6140397704524222"
"MoleOOD_OGB_SAGE","Tox21","1024","0.6399725290190383","0.6482611348383162"
"MoleOOD_OGB_SAGE","Tox21","1024","0.5737883771929825","0.5763016157989229"
"MoleOOD_OGB_SAGE","Tox21","1024","0.6763129769467418","0.7115530652874412"
"MoleOOD_OGB_SAGE","Tox21","1024","0.590233798195242","0.7096322241681261"
"ThreeDInfomax","Tox21","1024","0.7952783888982906","0.9280936454849499"
"ThreeDInfomax","Tox21","1024","0.8271610169491527","0.8397320812042536"
"ThreeDInfomax","Tox21","1024","0.7984367731480773","0.8372745490981963"
"ThreeDInfomax","Tox21","1024","0.7082557923141342","0.7501582201450757"
"ThreeDInfomax","Tox21","1024","0.7133397932816538","0.7956932773109244"
"ThreeDInfomax","Tox21","1024","0.7814097217766942","0.8176661264181524"
"ThreeDInfomax","Tox21","1024","0.7511473737888832","0.8172794117647059"
"ThreeDInfomax","Tox21","1024","0.7399484849489825","0.7294617833787725"
"ThreeDInfomax","Tox21","1024","0.7565553191249818","0.7841671751067725"
"ThreeDInfomax","Tox21","1024","0.6745449561403509","0.7514183123877918"
"ThreeDInfomax","Tox21","1024","0.8420756921970514","0.8563922582763788"
"ThreeDInfomax","Tox21","1024","0.7219934372436424","0.78324127711168"
"ContextPred","Tox21","1024","0.8327911088326728","0.6236982473964948"
"ContextPred","Tox21","1024","0.8920800125838927","0.82033527696793"
"ContextPred","Tox21","1024","0.7398636534389726","0.8014623999327632"
"ContextPred","Tox21","1024","0.5839114634952098","0.7103209876543211"
"ContextPred","Tox21","1024","0.6330264860619006","0.7708005057873748"
"ContextPred","Tox21","1024","0.7490995243288822","0.8152228030868807"
"ContextPred","Tox21","1024","0.5587169650468883","0.7357522123893805"
"ContextPred","Tox21","1024","0.6124065936291286","0.5907664270527488"
"ContextPred","Tox21","1024","0.6700437499999999","0.6305031446540881"
"ContextPred","Tox21","1024","0.5600737577639752","0.6382020576825772"
"ContextPred","Tox21","1024","0.6520335373968592","0.7161053318227075"
"ContextPred","Tox21","1024","0.6095667095667096","0.6952339012906067"
"GPT-GNN","Tox21","1024","0.8418807631892001","0.6515875031750064"
"GPT-GNN","Tox21","1024","0.8701565121644295","0.7778790087463557"
"GPT-GNN","Tox21","1024","0.7394239635270816","0.8082911352509823"
"GPT-GNN","Tox21","1024","0.5779253386190948","0.7363456790123457"
"GPT-GNN","Tox21","1024","0.6013754443069377","0.7285283532730279"
"GPT-GNN","Tox21","1024","0.6560182936329726","0.7833582275329848"
"GPT-GNN","Tox21","1024","0.6592284739982951","0.8379646017699114"
"GPT-GNN","Tox21","1024","0.5959478341872381","0.5995545206034222"
"GPT-GNN","Tox21","1024","0.49398125000000004","0.6621462264150944"
"GPT-GNN","Tox21","1024","0.5240544587400178","0.6754258728284702"
"GPT-GNN","Tox21","1024","0.6545674740484428","0.7758093864798984"
"GPT-GNN","Tox21","1024","0.6229437229437229","0.6941838013617425"
"GraphMVP","Tox21","1024","0.8392517959132703","0.7684277368554737"
"GraphMVP","Tox21","1024","0.8680919672818792","0.7757531584062195"
"GraphMVP","Tox21","1024","0.7540041663820777","0.894522303700124"
"GraphMVP","Tox21","1024","0.6088074000660721","0.8518024691358025"
"GraphMVP","Tox21","1024","0.6693791287345799","0.8019453360568037"
"GraphMVP","Tox21","1024","0.7854393313108909","0.8363413824578874"
"GraphMVP","Tox21","1024","0.7233589087809037","0.7837168141592921"
"GraphMVP","Tox21","1024","0.6757912962475446","0.7192467348385136"
"GraphMVP","Tox21","1024","0.6831687499999999","0.766837002096436"
"GraphMVP","Tox21","1024","0.6070874001774623","0.8003373250126498"
"GraphMVP","Tox21","1024","0.7736518498802236","0.8385861915061626"
"GraphMVP","Tox21","1024","0.6646815646815646","0.7452660817722977"
"GROVER","Tox21","1024","0.8433989917910496","0.721259842519685"
"GROVER","Tox21","1024","0.8713165897651006","0.7563775510204082"
"GROVER","Tox21","1024","0.7447514684789288","0.8590128800453849"
"GROVER","Tox21","1024","0.673967624710935","0.7497777777777778"
"GROVER","Tox21","1024","0.6230468860370364","0.7922575624939208"
"GROVER","Tox21","1024","0.7441503450677763","0.8119035764666833"
"GROVER","Tox21","1024","0.7346547314578006","0.8230973451327434"
"GROVER","Tox21","1024","0.6479516413195359","0.6697377746279235"
"GROVER","Tox21","1024","0.69078125","0.7324423480083858"
"GROVER","Tox21","1024","0.621034826974268","0.7856299544611233"
"GROVER","Tox21","1024","0.7677482033537397","0.8285954612558795"
"GROVER","Tox21","1024","0.6329979329979329","0.7440127366959114"
"AttributeMask","Tox21","1024","0.8043851174162511","0.6381508763017527"
"AttributeMask","Tox21","1024","0.7383271287751678","0.7172011661807579"
"AttributeMask","Tox21","1024","0.7488282050406393","0.81406929590486"
"AttributeMask","Tox21","1024","0.6443145028080608","0.6142222222222221"
"AttributeMask","Tox21","1024","0.6154378648402755","0.7520474661997861"
"AttributeMask","Tox21","1024","0.7106334032939536","0.7549373495975439"
"AttributeMask","Tox21","1024","0.6384484228473999","0.7449557522123894"
"AttributeMask","Tox21","1024","0.6481642737085114","0.6672673888832642"
"AttributeMask","Tox21","1024","0.6727437499999999","0.7843946540880503"
"AttributeMask","Tox21","1024","0.6141858917480034","0.7606004385225165"
"AttributeMask","Tox21","1024","0.7325179664626031","0.76760394136025"
"AttributeMask","Tox21","1024","0.6535665535665536","0.7516344297279902"
"GraphLog","Tox21","1024","0.8090581067492162","0.6974345948691897"
"GraphLog","Tox21","1024","0.8488490981543625","0.8565962099125365"
"GraphLog","Tox21","1024","0.8200835837716003","0.870285546193768"
"GraphLog","Tox21","1024","0.6677832837793194","0.7990617283950617"
"GraphLog","Tox21","1024","0.7115296590774238","0.8115358428168467"
"GraphLog","Tox21","1024","0.6930179911831288","0.8387478217575305"
"GraphLog","Tox21","1024","0.7696291560102302","0.7402654867256637"
"GraphLog","Tox21","1024","0.7051649419817339","0.7116735850966892"
"GraphLog","Tox21","1024","0.68846875","0.7722091194968553"
"GraphLog","Tox21","1024","0.6750499112688553","0.8321470737055152"
"GraphLog","Tox21","1024","0.8041602342294383","0.8245270711024135"
"GraphLog","Tox21","1024","0.7435084435084436","0.758510890552488"
"GraphCL","Tox21","1024","0.8472898633594259","0.6903479806959614"
"GraphCL","Tox21","1024","0.8426226929530201","0.7315354713313897"
"GraphCL","Tox21","1024","0.780031247865583","0.8792889710671737"
"GraphCL","Tox21","1024","0.6180310538486952","0.7520493827160494"
"GraphCL","Tox21","1024","0.6361119116641519","0.7869467950588465"
"GraphCL","Tox21","1024","0.668556214427774","0.7805783752385694"
"GraphCL","Tox21","1024","0.7010443307757885","0.8000884955752212"
"GraphCL","Tox21","1024","0.6901844839108159","0.6850663156828997"
"GraphCL","Tox21","1024","0.68904375","0.8147274633123689"
"GraphCL","Tox21","1024","0.7095857364685004","0.766503626243886"
"GraphCL","Tox21","1024","0.7792094756454618","0.8178236687609435"
"GraphCL","Tox21","1024","0.7112320112320112","0.7039395684428034"
"InfoGraph","Tox21","1024","0.8348614205624674","0.7093472186944374"
"InfoGraph","Tox21","1024","0.8397585465604027","0.8191205053449951"
"InfoGraph","Tox21","1024","0.7031132607062359","0.8466371104994431"
"InfoGraph","Tox21","1024","0.6430459200528577","0.7402962962962963"
"InfoGraph","Tox21","1024","0.6547600883810557","0.78879486431281"
"InfoGraph","Tox21","1024","0.7427939033443621","0.7933573977263297"
"InfoGraph","Tox21","1024","0.6241687979539641","0.7401769911504424"
"InfoGraph","Tox21","1024","0.6062807557562625","0.7017717930545712"
"InfoGraph","Tox21","1024","0.6456187500000001","0.7196016771488469"
"InfoGraph","Tox21","1024","0.5808562555456965","0.7523359757125991"
"InfoGraph","Tox21","1024","0.7269390471120575","0.8145706732584888"
"InfoGraph","Tox21","1024","0.6586131586131587","0.7618983096778564"
"Not-trained","Tox21","1024","0.8720613075168746","0.6250190500381001"
"Not-trained","Tox21","1024","0.8539744127516778","0.8092201166180758"
"Not-trained","Tox21","1024","0.7924813025066594","0.8731956380139938"
"Not-trained","Tox21","1024","0.7057350512058144","0.761037037037037"
"Not-trained","Tox21","1024","0.6923192115776922","0.7803131991051455"
"Not-trained","Tox21","1024","0.744104519333877","0.7686706497386109"
"Not-trained","Tox21","1024","0.7063725490196079","0.8027433628318585"
"Not-trained","Tox21","1024","0.6245975172637248","0.661739394553002"
"Not-trained","Tox21","1024","0.73409375","0.7581236897274634"
"Not-trained","Tox21","1024","0.6521323203194322","0.7137797267667397"
"Not-trained","Tox21","1024","0.7566223050306096","0.7990867579908676"
"Not-trained","Tox21","1024","0.7370149370149371","0.7674536770434606"
"MolBert","Tox21","1024","0.8441942543920185","0.6546101092202185"
"MolBert","Tox21","1024","0.8520343959731543","0.866678814382896"
"MolBert","Tox21","1024","0.7088377672290145","0.8467001449793037"
"MolBert","Tox21","1024","0.6569871159563925","0.7520987654320987"
"MolBert","Tox21","1024","0.6607472832997101","0.7551016438089679"
"MolBert","Tox21","1024","0.6791694543988123","0.7782964069371836"
"MolBert","Tox21","1024","0.6469735720375106","0.7373451327433628"
"MolBert","Tox21","1024","0.6623903930661591","0.6659916978839728"
"MolBert","Tox21","1024","0.7094062499999999","0.8187893081761006"
"MolBert","Tox21","1024","0.6703083407275954","0.7472423680215887"
"MolBert","Tox21","1024","0.7687543252595156","0.7765475332166032"
"MolBert","Tox21","1024","0.7046566046566047","0.7303614376206768"
"ChemBertMLM-5M","Tox21","1024","0.8300964173748446","0.671475742951486"
"ChemBertMLM-5M","Tox21","1024","0.8718147021812082","0.845055879494655"
"ChemBertMLM-5M","Tox21","1024","0.731543695785807","0.868405017544597"
"ChemBertMLM-5M","Tox21","1024","0.6298843739676248","0.7177283950617284"
"ChemBertMLM-5M","Tox21","1024","0.6316561276213402","0.7468145122069838"
"ChemBertMLM-5M","Tox21","1024","0.7647535950288245","0.7703302630487097"
"ChemBertMLM-5M","Tox21","1024","0.6375106564364876","0.6683185840707965"
"ChemBertMLM-5M","Tox21","1024","0.6260403799032017","0.71791029664878"
"ChemBertMLM-5M","Tox21","1024","0.6198312500000001","0.6675183438155137"
"ChemBertMLM-5M","Tox21","1024","0.7062028615794144","0.7636026311350986"
"ChemBertMLM-5M","Tox21","1024","0.7688075592227842","0.7595014934596765"
"ChemBertMLM-5M","Tox21","1024","0.6397293397293399","0.754987974662105"
"ChemBertMLM-10M","Tox21","1024","0.869353471222667","0.6666497332994666"
"ChemBertMLM-10M","Tox21","1024","0.8861419882550337","0.8111030126336249"
"ChemBertMLM-10M","Tox21","1024","0.7540980807321905","0.8690143508499149"
"ChemBertMLM-10M","Tox21","1024","0.609217046580773","0.7794567901234568"
"ChemBertMLM-10M","Tox21","1024","0.6945117850825888","0.8014006419608987"
"ChemBertMLM-10M","Tox21","1024","0.8093970249933552","0.855800348518795"
"ChemBertMLM-10M","Tox21","1024","0.6220588235294117","0.6708849557522124"
"ChemBertMLM-10M","Tox21","1024","0.686655798789008","0.7029057406094967"
"ChemBertMLM-10M","Tox21","1024","0.6721937499999999","0.7688679245283019"
"ChemBertMLM-10M","Tox21","1024","0.557467280390417","0.7437341878900321"
"ChemBertMLM-10M","Tox21","1024","0.792448762310354","0.8028633226902874"
"ChemBertMLM-10M","Tox21","1024","0.6523419523419522","0.7470614139087429"
"ChemBertMLM-77M","Tox21","1024","0.8530012947663834","0.6536449072898146"
"ChemBertMLM-77M","Tox21","1024","0.8826027684563758","0.8202745383867833"
"ChemBertMLM-77M","Tox21","1024","0.660565791271088","0.8233773874309247"
"ChemBertMLM-77M","Tox21","1024","0.6059002312520647","0.7611358024691359"
