,embedder,dataset,metric_test,metric
5424,GraphMVP,ToxCast,0.8571428571428572,0.6666666666666667
5436,GraphMVP,ToxCast,0.6190476190476191,1.0
5448,GraphMVP,ToxCast,0.5294117647058824,0.746031746031746
5460,GraphMVP,ToxCast,0.34285714285714286,0.0
5472,GraphMVP,ToxCast,0.2631578947368421,0.7777777777777778
5484,GraphMVP,ToxCast,0.41975308641975306,0.625
5496,GraphMVP,ToxCast,0.780952380952381,0.7428571428571428
5508,GraphMVP,ToxCast,0.5681818181818181,0.0
5520,GraphMVP,ToxCast,0.03448275862068961,1.0
5532,GraphMVP,ToxCast,0.16666666666666663,0.0
5544,GraphMVP,ToxCast,0.5714285714285714,0.3333333333333333
5556,GraphMVP,ToxCast,0.6285714285714286,0.8
5568,GraphMVP,ToxCast,0.5681818181818181,1.0
5580,GraphMVP,ToxCast,0.8,0.9166666666666667
5592,GraphMVP,ToxCast,0.34920634920634924,0.5
5604,GraphMVP,ToxCast,0.7922077922077921,0.8333333333333333
5616,GraphMVP,ToxCast,0.5249999999999999,0.0
5628,GraphMVP,ToxCast,0.6111111111111112,1.0
5640,GraphMVP,ToxCast,0.6461538461538462,0.7083333333333334
5652,GraphMVP,ToxCast,0.5952380952380953,1.0
5664,GraphMVP,ToxCast,0.6785714285714286,0.0
5676,GraphMVP,ToxCast,0.4583333333333333,0.0
5688,GraphMVP,ToxCast,0.5555555555555556,1.0
5700,GraphMVP,ToxCast,0.7777777777777779,1.0
5712,GraphMVP,ToxCast,0.4693877551020408,0.25
5724,GraphMVP,ToxCast,0.8571428571428571,1.0
5736,GraphMVP,ToxCast,0.475,0.0
5748,GraphMVP,ToxCast,0.7230769230769231,0.75
5760,GraphMVP,ToxCast,1.0,0.75
5772,GraphMVP,ToxCast,0.3695652173913043,0.5714285714285714
5784,GraphMVP,ToxCast,0.5,0.6333333333333333
5796,GraphMVP,ToxCast,0.7555555555555555,0.6875
5808,GraphMVP,ToxCast,0.6363636363636364,1.0
5820,GraphMVP,ToxCast,0.7818181818181817,1.0
5832,GraphMVP,ToxCast,0.6285714285714286,0.8333333333333334
5844,GraphMVP,ToxCast,0.5833333333333333,0.8
5856,GraphMVP,ToxCast,0.4318181818181818,0.7222222222222223
5868,GraphMVP,ToxCast,0.5916666666666667,0.7666666666666667
5880,GraphMVP,ToxCast,0.5333333333333334,0.6000000000000001
5892,GraphMVP,ToxCast,0.8055555555555556,0.0
5904,GraphMVP,ToxCast,0.75,0.0
5916,GraphMVP,ToxCast,0.5972222222222222,0.8400000000000001
5928,GraphMVP,ToxCast,0.5,0.0
5940,GraphMVP,ToxCast,0.75,0.75
5952,GraphMVP,ToxCast,0.6000000000000001,0.5
5964,GraphMVP,ToxCast,0.5428571428571428,1.0
5976,GraphMVP,ToxCast,0.564935064935065,0.7
5988,GraphMVP,ToxCast,0.5833333333333333,1.0
6000,GraphMVP,ToxCast,0.6090909090909091,0.4666666666666667
6012,GraphMVP,ToxCast,0.375,0.8
6024,GraphMVP,ToxCast,0.5630252100840336,0.8571428571428572
6036,GraphMVP,ToxCast,0.84375,0.0
6048,GraphMVP,ToxCast,0.5333333333333334,0.0
6060,GraphMVP,ToxCast,0.55,0.7777777777777779
6072,GraphMVP,ToxCast,0.64,0.5833333333333334
6084,GraphMVP,ToxCast,0.5666666666666667,0.5833333333333333
6096,GraphMVP,ToxCast,0.6818181818181819,0.7
6108,GraphMVP,ToxCast,0.5714285714285715,0.625
6120,GraphMVP,ToxCast,0.5555555555555556,0.5
6132,GraphMVP,ToxCast,0.7380952380952381,0.875
6144,GraphMVP,ToxCast,0.42045454545454547,0.875
6156,GraphMVP,ToxCast,0.6666666666666666,0.0
6168,GraphMVP,ToxCast,0.25,1.0
6180,GraphMVP,ToxCast,0.8095238095238095,0.4166666666666667
6192,GraphMVP,ToxCast,0.6666666666666667,0.0
6204,GraphMVP,ToxCast,0.40476190476190477,0.8
6216,GraphMVP,ToxCast,0.5666666666666667,0.0
6228,GraphMVP,ToxCast,0.7678571428571428,0.9375
6240,GraphMVP,ToxCast,0.5401069518716577,0.0
6252,GraphMVP,ToxCast,0.5285714285714286,0.0
6264,GraphMVP,ToxCast,0.5439560439560439,0.8333333333333334
6276,GraphMVP,ToxCast,0.5555555555555556,0.5
