,embedder,dataset,metric_test,metric
4129,GROVER,ToxCast,0.6803519061583577,0.7492937853107344
4141,GROVER,ToxCast,0.6687992125984252,0.8046875
4153,GROVER,ToxCast,0.6271079590228525,0.8521603331598125
4165,GROVER,ToxCast,0.6402979066022545,0.7574685534591195
4177,GROVER,ToxCast,0.6107866043613707,0.7992424242424243
4189,GROVER,ToxCast,0.3665364583333333,0.6010498687664041
4201,GROVER,ToxCast,0.5553153153153153,0.7209429824561403
4213,GROVER,ToxCast,0.14559386973180077,0.5912698412698413
4225,GROVER,ToxCast,0.6777920410783055,0.7809311224489796
4237,GROVER,ToxCast,0.7748778998778999,0.7960526315789473
4249,GROVER,ToxCast,0.6459339774557166,0.8195754716981132
4261,GROVER,ToxCast,0.645300373670595,0.9003931847968545
4273,GROVER,ToxCast,0.6385608652466616,0.8930921052631579
4285,GROVER,ToxCast,0.7208156458459672,0.7432359307359307
4297,GROVER,ToxCast,0.6497080900750625,0.7340976331360947
4309,GROVER,ToxCast,0.18823529411764708,0.8592592592592592
4321,GROVER,ToxCast,0.6377358490566039,0.7127619047619048
4333,GROVER,ToxCast,0.471042471042471,0.5968992248062015
4345,GROVER,ToxCast,0.6341702279202279,0.6972775294595692
4357,GROVER,ToxCast,0.5898832684824902,0.62109375
4369,GROVER,ToxCast,0.7093406593406594,0.7346666666666667
4381,GROVER,ToxCast,0.6694557133198107,0.7256611450159838
4393,GROVER,ToxCast,0.719528816199377,0.7136363636363637
4405,GROVER,ToxCast,0.7675870348139255,0.7389875082182775
4417,GROVER,ToxCast,0.728772095959596,0.753
4429,GROVER,ToxCast,0.6466384863123993,0.6797138047138047
4441,GROVER,ToxCast,0.5956132221192463,0.535
4453,GROVER,ToxCast,0.6274976842662432,0.709005726184279
4465,GROVER,ToxCast,0.7247267759562841,0.9186351706036746
4477,GROVER,ToxCast,0.6199969678593087,0.6768103691180614
4489,GROVER,ToxCast,0.6892460773057787,0.7626747053987394
4501,GROVER,ToxCast,0.667828987265009,0.741298986023568
4513,GROVER,ToxCast,0.6629149335290759,0.7224264705882353
4525,GROVER,ToxCast,0.6279259440502407,0.7183806146572103
4537,GROVER,ToxCast,0.7723333333333333,1.0
4549,GROVER,ToxCast,0.7211225722516494,0.7494532958450484
4561,GROVER,ToxCast,0.6694444444444445,0.7559055118110236
4573,GROVER,ToxCast,0.6602564102564104,0.7216666666666667
4585,GROVER,ToxCast,0.6265713907635305,0.744047619047619
4597,GROVER,ToxCast,0.6913136499786051,0.8194444444444444
4609,GROVER,ToxCast,0.6283300844704354,0.7440794499618029
4621,GROVER,ToxCast,0.626460564751704,0.7225
4633,GROVER,ToxCast,0.7700840061985157,0.7893333333333333
4645,GROVER,ToxCast,0.6635285112897054,0.7472943722943723
4657,GROVER,ToxCast,0.6263333333333333,0.7968000000000001
4669,GROVER,ToxCast,0.5114089098152843,0.7579365079365079
4681,GROVER,ToxCast,0.6718987341772151,0.8604224058769514
4693,GROVER,ToxCast,0.6155130667111964,0.7332170880557977
4705,GROVER,ToxCast,0.6479372937293729,0.7285672769543738
4717,GROVER,ToxCast,0.6078799249530957,0.7553516819571866
4729,GROVER,ToxCast,0.6087461300309598,0.8479064039408867
4741,GROVER,ToxCast,0.6595436436073886,0.7364554637281909
4753,GROVER,ToxCast,0.6487903225806453,0.8209934395501406
4765,GROVER,ToxCast,0.6677552007740688,0.7258687258687259
4777,GROVER,ToxCast,0.6940225856697819,0.78812893081761
4789,GROVER,ToxCast,0.619131529263688,0.7505926979611189
4801,GROVER,ToxCast,0.5953153988868275,0.723404255319149
4813,GROVER,ToxCast,0.5839380745041122,0.6555555555555556
4825,GROVER,ToxCast,0.6115618661257606,0.5966386554621849
4837,GROVER,ToxCast,0.6666666666666666,0.7321937321937322
4849,GROVER,ToxCast,0.5180124223602485,0.5855614973262032
4861,GROVER,ToxCast,0.4537037037037037,0.6234567901234568
4873,GROVER,ToxCast,0.7254901960784315,0.5182926829268293
4885,GROVER,ToxCast,0.7671232876712328,0.5277777777777778
4897,GROVER,ToxCast,0.8597081930415263,0.7185185185185186
4909,GROVER,ToxCast,0.7452300785634118,0.7078947368421054
4921,GROVER,ToxCast,0.7183333333333334,0.8461538461538461
4933,GROVER,ToxCast,0.583030303030303,0.8005050505050505
4945,GROVER,ToxCast,0.6849315068493151,0.8963133640552996
4957,GROVER,ToxCast,0.6851851851851852,0.8287841191066998
4969,GROVER,ToxCast,0.5939054726368158,0.7406015037593985
4981,GROVER,ToxCast,0.4716981132075472,0.5925925925925926
4993,GROVER,ToxCast,0.75,0.7307692307692308
5005,GROVER,ToxCast,0.7472222222222221,0.703030303030303
5017,GROVER,ToxCast,0.7023809523809523,0.8611111111111112
5029,GROVER,ToxCast,0.675,0.8588235294117647
5041,GROVER,ToxCast,0.8382877526753865,0.8
5053,GROVER,ToxCast,0.7634615384615384,0.9183673469387755
5065,GROVER,ToxCast,0.6753246753246753,0.7777777777777778
5077,GROVER,ToxCast,0.7595238095238095,0.0
5089,GROVER,ToxCast,0.7074829931972788,0.847953216374269
5101,GROVER,ToxCast,0.8431372549019608,0.7777777777777779
5113,GROVER,ToxCast,0.6698369565217391,0.7543859649122807
5125,GROVER,ToxCast,0.704647676161919,0.8112244897959184
5137,GROVER,ToxCast,0.5349999999999999,0.8571428571428571
5149,GROVER,ToxCast,0.7259615384615384,1.0
5161,GROVER,ToxCast,0.5020408163265306,0.6111111111111112
5173,GROVER,ToxCast,0.75,0.5909090909090909
5185,GROVER,ToxCast,0.6331168831168831,0.7608695652173914
5197,GROVER,ToxCast,0.694949494949495,0.0
5209,GROVER,ToxCast,0.7057142857142858,0.7242647058823529
5221,GROVER,ToxCast,0.6262626262626263,0.8391304347826087
5233,GROVER,ToxCast,0.6585081585081585,0.595959595959596
5245,GROVER,ToxCast,0.6568047337278107,0.7
5257,GROVER,ToxCast,0.4166666666666667,0.0
5269,GROVER,ToxCast,0.7520749665327979,0.8651162790697675
5281,GROVER,ToxCast,0.5241379310344827,0.5
5293,GROVER,ToxCast,0.603921568627451,0.5064935064935066
5305,GROVER,ToxCast,0.5119047619047619,0.7954545454545454
5317,GROVER,ToxCast,0.4210526315789474,0.5333333333333333
5329,GROVER,ToxCast,0.6190476190476191,0.8484848484848484
5341,GROVER,ToxCast,0.7171945701357466,0.5897435897435899
5353,GROVER,ToxCast,0.7857142857142857,0.6388888888888888
5365,GROVER,ToxCast,0.6805555555555556,0.0
5377,GROVER,ToxCast,0.4114583333333333,0.6875
5389,GROVER,ToxCast,0.75,0.0
5401,GROVER,ToxCast,0.6799999999999999,1.0
5413,GROVER,ToxCast,0.3557692307692307,0.5428571428571429
5425,GROVER,ToxCast,0.1428571428571429,1.0
5437,GROVER,ToxCast,0.6666666666666666,0.888888888888889
5449,GROVER,ToxCast,0.6029411764705882,0.6349206349206349
5461,GROVER,ToxCast,0.08571428571428572,0.5
